User_Id,Meal_Id,Rated,Liked,Searched,Purchased,Timestamp
54,100,1,0,0,1,2025-01-22 12:05:51
54,215,1,0,1,0,2025-01-09 03:33:17
54,126,0,1,1,1,2025-01-07 23:48:45
55,146,0,1,0,0,2025-01-22 14:25:59
55,252,1,0,0,0,2025-01-10 21:04:40
55,45,0,1,0,1,2025-01-10 10:02:34
55,61,1,0,0,1,2025-01-10 13:00:30
55,147,0,0,1,1,2025-01-10 14:33:59
55,207,0,1,1,0,2025-01-11 07:40:12
55,307,0,0,0,1,2025-01-23 04:00:43
55,58,0,0,0,0,2025-01-04 17:51:10
55,217,0,1,1,1,2025-01-22 13:57:24
55,74,1,0,0,0,2025-01-20 15:55:28
55,225,1,1,1,0,2025-01-26 05:50:24
55,62,0,1,0,1,2025-01-01 09:43:59
56,229,0,0,0,1,2025-01-08 08:41:49
56,166,0,0,0,1,2025-01-09 23:06:50
56,151,0,0,0,0,2025-01-07 23:53:01
56,179,1,0,1,0,2025-01-21 00:03:04
56,150,1,1,0,1,2025-01-09 19:52:34
56,250,0,1,1,0,2025-01-16 17:38:21
56,293,1,1,1,0,2025-01-03 05:17:50
56,105,1,1,0,1,2025-01-26 08:09:17
56,241,1,0,1,1,2025-01-17 05:48:57
56,283,1,0,1,0,2025-01-16 14:19:51
56,206,0,0,1,0,2025-01-16 10:18:12
56,165,1,1,1,0,2025-01-21 04:55:40
57,90,1,0,0,0,2025-01-11 16:28:20
57,280,0,0,0,0,2025-01-03 17:16:37
57,165,1,0,1,1,2025-01-09 12:55:59
57,76,1,1,0,0,2025-01-14 06:48:01
57,306,1,1,0,0,2025-01-24 22:04:12
57,2,1,1,1,1,2025-01-07 07:14:46
57,94,0,1,0,1,2025-01-15 00:33:20
57,28,1,1,1,0,2025-01-23 00:54:57
57,17,0,0,0,1,2025-01-01 16:09:59
57,171,1,1,0,0,2025-01-16 17:02:36
57,60,0,1,1,1,2025-01-07 15:58:47
57,127,1,0,1,0,2025-01-03 19:57:09
57,90,1,1,0,1,2025-01-07 21:00:09
58,203,1,0,1,1,2025-01-06 11:15:19
58,301,1,0,1,0,2025-01-09 01:29:53
58,36,0,0,0,0,2025-01-01 23:32:42
58,200,0,1,0,0,2025-01-25 10:49:17
58,224,0,1,1,1,2025-01-23 08:34:00
59,94,0,0,1,0,2025-01-04 06:05:16
59,108,1,1,0,1,2025-01-04 08:13:56
59,62,0,0,0,1,2025-01-25 13:15:24
59,44,1,0,1,1,2025-01-06 06:02:17
59,160,1,1,0,0,2025-01-06 19:09:36
59,163,1,1,0,0,2025-01-19 20:08:49
59,112,0,1,1,0,2025-01-14 17:47:20
59,216,0,0,1,0,2025-01-02 04:23:17
60,278,1,1,0,0,2025-01-16 19:45:36
60,277,1,1,1,0,2025-01-10 17:55:18
60,216,0,0,0,1,2025-01-16 23:13:33
60,80,1,0,0,0,2025-01-26 15:12:19
60,127,1,1,1,0,2025-01-03 06:28:10
60,136,1,1,1,0,2025-01-15 10:03:59
60,191,1,1,0,1,2025-01-01 07:11:05
60,66,0,1,0,0,2025-01-17 02:39:43
61,148,1,1,0,1,2025-01-02 10:18:22
61,74,0,0,1,0,2025-01-27 00:10:39
61,186,0,1,0,0,2025-01-26 08:56:11
61,129,1,1,0,1,2025-01-26 13:11:38
61,13,1,0,0,0,2025-01-22 21:01:41
61,232,1,0,1,0,2025-01-22 20:43:24
61,151,0,1,1,0,2025-01-09 07:11:23
61,10,1,1,0,1,2025-01-23 07:00:58
62,114,0,0,1,0,2025-01-24 12:47:57
62,230,1,0,0,0,2025-01-18 12:54:28
62,136,0,1,0,0,2025-01-24 23:22:12
62,280,1,1,1,1,2025-01-01 16:31:34
62,62,0,1,1,1,2025-01-26 23:29:44
62,34,1,1,0,0,2025-01-08 12:54:06
62,18,1,1,1,1,2025-01-26 23:07:56
62,279,0,0,0,1,2025-01-22 02:38:13
62,109,0,1,0,1,2025-01-14 04:08:13
63,293,1,1,0,1,2025-01-24 13:18:15
63,54,1,1,0,1,2025-01-04 20:12:22
63,248,0,0,1,1,2025-01-02 21:16:51
63,91,1,0,1,1,2025-01-25 16:01:51
63,262,1,0,1,0,2025-01-13 19:25:15
63,215,0,1,0,1,2025-01-24 18:34:37
64,213,0,1,0,0,2025-01-03 07:07:08
64,141,1,1,0,1,2025-01-18 10:21:43
64,180,1,0,0,0,2025-01-04 01:08:24
64,59,0,0,0,0,2025-01-18 00:11:59
64,201,0,1,1,1,2025-01-15 07:33:25
64,111,1,0,0,1,2025-01-21 17:27:46
64,91,0,0,0,0,2025-01-24 18:51:16
64,27,1,0,0,1,2025-01-16 22:44:23
64,122,1,1,1,1,2025-01-07 00:15:23
65,277,0,0,0,1,2025-01-15 10:55:57
65,99,1,1,1,1,2025-01-25 07:31:03
65,174,0,0,1,1,2025-01-04 01:11:44
65,257,1,0,0,1,2025-01-09 00:58:42
65,120,0,0,0,0,2025-01-25 14:29:33
65,2,0,1,1,1,2025-01-18 11:30:21
65,252,0,0,1,0,2025-01-08 11:37:49
65,217,0,0,1,0,2025-01-05 19:51:05
65,183,1,1,1,1,2025-01-13 16:59:26
66,8,1,1,0,1,2025-01-26 13:31:31
66,23,0,0,1,0,2025-01-12 22:13:46
66,112,0,0,0,0,2025-01-06 04:31:40
66,62,0,0,0,0,2025-01-05 20:41:17
66,141,0,1,1,1,2025-01-23 07:24:33
66,38,0,1,1,0,2025-01-07 23:55:23
66,10,0,0,1,0,2025-01-05 08:38:43
66,287,0,1,1,0,2025-01-25 15:50:19
66,13,1,1,0,1,2025-01-17 11:38:27
66,288,0,1,0,1,2025-01-11 03:00:54
66,38,1,0,0,1,2025-01-09 02:11:48
67,160,1,0,1,0,2025-01-04 07:27:30
67,5,0,1,0,0,2025-01-26 20:20:23
67,22,1,0,0,0,2025-01-20 10:15:01
67,209,0,1,1,1,2025-01-14 13:33:23
67,198,0,1,1,1,2025-01-13 00:59:31
67,180,0,0,0,0,2025-01-09 17:07:10
67,67,0,1,1,1,2025-01-03 17:30:19
67,86,0,1,1,1,2025-01-04 13:20:36
67,204,0,0,1,0,2025-01-14 07:46:12
67,270,0,0,0,0,2025-01-04 08:46:22
67,139,1,0,1,1,2025-01-11 00:48:20
67,290,0,1,1,1,2025-01-25 21:00:17
68,167,1,1,0,0,2025-01-16 19:19:36
68,259,1,1,0,0,2025-01-21 23:00:45
68,164,0,1,1,0,2025-01-12 16:33:12
68,6,1,1,1,0,2025-01-12 11:08:10
68,123,1,1,1,0,2025-01-09 23:24:04
68,179,1,0,0,1,2025-01-18 22:20:55
68,181,1,0,1,1,2025-01-07 09:44:49
68,298,1,1,1,1,2025-01-21 00:40:53
68,47,0,0,1,1,2025-01-14 17:47:49
68,264,1,1,0,0,2025-01-15 02:43:34
68,56,1,0,1,1,2025-01-26 09:08:52
69,242,1,0,0,1,2025-01-22 19:14:58
69,144,1,0,0,0,2025-01-15 06:22:43
69,181,0,0,1,0,2025-01-24 19:45:47
69,30,0,1,1,0,2025-01-02 22:20:26
69,306,1,1,0,0,2025-01-20 14:57:36
69,266,1,0,0,0,2025-01-26 07:39:29
69,101,1,0,0,0,2025-01-10 13:37:00
69,84,1,1,0,1,2025-01-05 05:15:13
69,56,0,1,0,1,2025-01-07 19:01:55
69,200,0,1,1,0,2025-01-12 07:29:40
69,15,1,0,1,0,2025-01-15 09:16:41
69,293,0,1,1,0,2025-01-06 15:49:20
70,232,1,0,1,1,2025-01-25 13:11:55
70,153,0,0,0,0,2025-01-06 09:43:38
70,86,1,0,1,1,2025-01-17 03:29:29
70,247,0,0,0,1,2025-01-03 06:14:05
70,222,0,1,1,0,2025-01-04 17:00:49
70,32,0,0,1,0,2025-01-11 23:45:31
70,242,0,0,1,1,2025-01-03 14:51:26
71,197,1,0,0,0,2025-01-03 07:36:13
71,162,0,0,0,0,2025-01-07 04:37:04
71,107,0,0,1,1,2025-01-25 00:50:11
71,153,1,0,0,0,2025-01-13 05:33:14
71,178,1,0,1,1,2025-01-17 01:24:44
71,163,0,0,0,1,2025-01-17 02:24:36
71,133,0,0,1,0,2025-01-01 20:36:06
72,255,0,0,0,1,2025-01-18 11:17:19
72,71,0,0,0,1,2025-01-12 07:46:48
72,156,1,0,1,0,2025-01-05 14:13:57
72,274,0,0,0,1,2025-01-20 14:18:08
72,197,0,1,1,1,2025-01-12 11:07:15
72,269,0,1,0,1,2025-01-26 17:42:18
72,68,0,0,1,0,2025-01-10 02:40:52
72,176,0,1,0,1,2025-01-16 06:04:57
72,254,1,0,0,0,2025-01-03 16:26:10
73,253,0,1,0,0,2025-01-16 23:15:14
73,165,0,1,1,0,2025-01-14 08:42:09
73,309,1,0,0,1,2025-01-14 18:50:42
73,102,1,0,1,0,2025-01-10 04:52:14
73,2,0,1,0,1,2025-01-21 13:55:53
73,173,1,1,0,0,2025-01-13 12:49:22
73,16,0,0,0,0,2025-01-17 23:43:47
73,114,1,1,0,1,2025-01-16 09:04:46
73,149,1,1,0,0,2025-01-08 08:20:45
73,294,1,0,0,1,2025-01-04 18:44:13
73,93,1,0,0,1,2025-01-16 18:45:37
73,116,0,0,0,0,2025-01-01 12:29:54
73,207,0,0,0,0,2025-01-23 00:39:25
74,88,0,0,0,1,2025-01-21 09:02:29
74,161,1,0,0,0,2025-01-08 13:57:40
74,203,0,0,1,0,2025-01-22 06:38:38
74,261,0,0,1,0,2025-01-04 02:06:47
74,206,1,0,0,0,2025-01-14 13:37:39
74,247,1,0,0,0,2025-01-03 07:23:16
74,257,0,1,0,0,2025-01-20 01:30:34
75,5,1,1,1,1,2025-01-10 08:46:00
75,36,0,1,1,1,2025-01-11 18:47:54
75,250,0,0,1,0,2025-01-24 19:20:27
75,255,1,1,1,1,2025-01-24 23:31:24
75,287,1,0,1,0,2025-01-03 11:22:38
76,69,0,1,1,0,2025-01-09 21:06:48
76,235,0,1,0,0,2025-01-01 02:48:54
76,277,0,1,1,0,2025-01-07 07:01:31
76,294,0,0,0,1,2025-01-17 11:52:57
76,154,0,0,0,1,2025-01-10 23:33:48
76,131,1,0,0,1,2025-01-03 12:40:07
76,148,1,0,0,1,2025-01-02 02:21:28
76,197,0,1,0,0,2025-01-24 00:14:03
76,22,0,1,1,1,2025-01-23 08:51:57
76,223,0,0,1,0,2025-01-25 12:47:06
76,19,0,1,0,1,2025-01-08 00:24:02
76,186,1,1,1,1,2025-01-17 02:05:32
76,26,0,0,0,1,2025-01-04 00:47:07
77,79,0,0,1,1,2025-01-24 19:25:05
77,183,0,1,0,0,2025-01-21 02:56:01
77,46,1,1,0,1,2025-01-06 13:30:26
77,147,1,1,0,1,2025-01-26 17:36:47
77,191,1,0,1,0,2025-01-01 22:36:19
77,254,0,1,0,0,2025-01-19 11:40:29
78,117,1,0,1,0,2025-01-16 05:49:51
78,57,0,0,1,1,2025-01-05 23:11:53
78,28,0,0,1,0,2025-01-18 09:36:09
78,107,0,1,1,0,2025-01-24 13:35:57
78,87,0,0,0,0,2025-01-12 04:42:58
78,239,1,0,0,1,2025-01-17 02:04:38
78,78,1,0,0,0,2025-01-19 06:26:02
78,264,0,1,1,1,2025-01-10 11:11:07
78,39,1,0,1,1,2025-01-08 22:05:25
79,95,1,0,0,0,2025-01-08 00:59:16
79,26,0,0,1,0,2025-01-07 18:16:16
79,39,0,1,0,1,2025-01-18 01:54:53
79,267,1,1,1,0,2025-01-24 04:07:10
79,7,1,1,1,1,2025-01-01 10:11:11
79,112,0,0,0,1,2025-01-06 17:24:29
79,27,1,1,0,0,2025-01-09 15:41:23
79,179,1,1,1,1,2025-01-26 03:26:08
79,203,1,1,1,1,2025-01-03 11:18:31
79,166,0,0,1,0,2025-01-10 00:25:08
79,291,1,0,0,1,2025-01-11 00:59:38
79,135,1,1,0,0,2025-01-09 06:16:21
79,217,1,1,1,1,2025-01-25 00:07:48
80,93,1,0,1,0,2025-01-07 11:16:48
80,244,1,1,1,0,2025-01-05 06:24:28
80,44,1,1,0,1,2025-01-24 17:17:56
80,163,0,1,0,1,2025-01-05 08:31:18
80,30,1,0,1,0,2025-01-15 00:29:50
80,151,0,1,1,1,2025-01-18 17:38:26
80,59,0,1,0,1,2025-01-20 19:38:14
81,265,0,1,0,0,2025-01-21 04:51:39
81,114,1,1,1,0,2025-01-07 20:51:02
81,270,1,1,1,0,2025-01-07 17:54:37
81,210,0,1,0,0,2025-01-17 21:35:41
81,163,1,1,1,0,2025-01-22 04:13:24
82,231,1,0,0,1,2025-01-11 00:24:13
82,50,1,0,1,1,2025-01-17 14:58:55
82,180,1,0,0,1,2025-01-26 17:19:35
82,125,0,1,1,0,2025-01-13 04:42:08
82,4,0,0,0,1,2025-01-25 13:29:40
82,235,0,0,0,1,2025-01-08 22:14:24
82,65,1,1,0,1,2025-01-10 00:36:35
83,130,0,0,1,1,2025-01-12 07:20:49
83,58,0,0,1,1,2025-01-05 23:22:49
83,142,0,0,0,1,2025-01-03 15:39:37
83,251,0,0,0,0,2025-01-12 15:59:49
83,93,0,1,1,1,2025-01-20 03:17:13
83,56,0,1,1,0,2025-01-06 12:03:17
83,74,0,1,1,1,2025-01-23 10:17:06
83,112,0,1,1,0,2025-01-24 03:49:03
83,64,0,1,0,1,2025-01-06 05:35:59
84,11,1,1,1,1,2025-01-04 01:43:56
84,194,0,0,1,1,2025-01-13 05:50:35
84,279,0,0,1,1,2025-01-02 11:11:20
84,76,1,1,0,0,2025-01-03 14:38:44
84,87,1,1,0,0,2025-01-17 12:33:16
84,214,1,0,1,0,2025-01-26 06:41:36
84,129,0,0,1,0,2025-01-09 17:07:00
84,153,1,0,1,0,2025-01-17 10:31:31
84,80,0,1,0,0,2025-01-02 22:38:01
84,266,0,0,1,1,2025-01-25 10:33:16
84,73,0,0,1,1,2025-01-26 12:47:41
85,293,1,0,0,0,2025-01-12 02:36:33
85,147,1,0,1,1,2025-01-22 03:22:47
85,296,1,1,1,0,2025-01-08 18:02:28
85,35,1,1,1,1,2025-01-09 00:12:16
85,31,1,1,1,1,2025-01-08 16:37:43
85,238,1,0,0,1,2025-01-26 21:09:50
86,298,0,0,1,1,2025-01-04 10:47:31
86,36,0,1,1,0,2025-01-11 20:59:49
86,200,1,0,0,0,2025-01-26 07:32:34
86,147,0,0,1,1,2025-01-15 18:53:49
86,283,1,1,1,1,2025-01-05 02:58:33
86,21,0,0,0,1,2025-01-04 16:49:27
86,109,0,1,1,1,2025-01-13 02:26:28
86,42,0,1,1,0,2025-01-20 15:47:09
86,195,1,1,0,1,2025-01-14 23:13:05
86,63,0,1,0,1,2025-01-24 20:17:38
86,266,1,0,1,1,2025-01-20 14:45:03
87,305,1,1,1,1,2025-01-09 12:29:42
87,153,1,1,1,1,2025-01-14 07:57:09
87,183,1,0,0,1,2025-01-25 03:25:54
87,296,1,1,1,1,2025-01-21 12:39:02
87,143,1,0,1,1,2025-01-08 22:27:05
87,208,1,1,1,0,2025-01-24 13:30:55
87,26,0,0,0,1,2025-01-05 05:10:30
88,266,0,0,1,0,2025-01-19 08:19:15
88,207,0,1,1,0,2025-01-07 14:23:38
88,287,1,0,0,0,2025-01-23 03:10:11
88,199,1,1,0,0,2025-01-26 23:53:42
88,182,0,0,1,0,2025-01-11 01:52:30
88,233,0,0,1,0,2025-01-16 04:14:26
88,152,0,1,0,0,2025-01-05 15:03:42
88,280,0,0,1,1,2025-01-05 16:29:30
88,35,1,0,1,1,2025-01-04 16:22:05
88,88,0,0,0,1,2025-01-20 14:29:18
88,188,0,1,0,0,2025-01-09 10:49:17
88,160,0,0,0,1,2025-01-10 02:24:33
88,32,1,0,0,0,2025-01-11 09:02:50
89,91,0,0,1,0,2025-01-21 15:34:09
89,102,0,1,0,1,2025-01-21 06:55:58
89,107,1,1,1,0,2025-01-09 22:30:33
89,115,0,0,0,1,2025-01-06 00:03:05
89,268,0,1,0,0,2025-01-01 21:01:14
89,30,0,0,0,1,2025-01-22 10:28:57
89,285,1,0,1,1,2025-01-14 19:11:28
89,23,0,1,0,1,2025-01-18 21:42:12
89,126,1,0,1,1,2025-01-04 11:54:19
89,47,1,0,1,1,2025-01-09 01:27:00
89,102,0,1,0,0,2025-01-26 12:01:51
89,94,0,1,0,1,2025-01-08 09:39:19
90,177,0,1,0,1,2025-01-04 19:14:01
90,28,1,1,1,1,2025-01-09 14:12:19
90,214,0,1,1,1,2025-01-16 03:53:30
90,180,1,0,1,1,2025-01-23 11:04:27
90,147,0,0,1,0,2025-01-18 20:51:52
90,37,0,0,1,0,2025-01-26 09:16:44
90,268,1,1,0,0,2025-01-23 09:20:43
91,201,0,1,0,0,2025-01-18 20:11:41
91,192,1,1,1,0,2025-01-20 07:15:51
91,126,1,1,0,1,2025-01-19 20:33:49
91,100,1,1,0,1,2025-01-10 06:16:13
91,301,0,0,0,0,2025-01-04 11:54:46
91,50,1,0,1,1,2025-01-15 05:49:19
92,18,0,0,1,1,2025-01-09 14:46:05
92,262,0,0,0,0,2025-01-18 16:58:20
92,217,0,1,0,1,2025-01-18 13:47:09
92,169,0,0,0,1,2025-01-10 21:36:34
92,47,0,1,0,0,2025-01-03 09:08:17
93,24,1,1,1,1,2025-01-06 01:36:22
93,175,1,1,1,1,2025-01-15 07:29:36
93,86,1,1,1,1,2025-01-23 04:46:20
93,272,0,1,0,1,2025-01-17 23:16:54
93,273,1,0,0,0,2025-01-02 19:55:26
93,38,0,0,1,1,2025-01-07 11:37:03
93,231,1,0,0,1,2025-01-08 19:38:14
93,151,1,0,0,1,2025-01-21 04:18:28
93,207,0,0,1,0,2025-01-08 20:37:21
93,178,0,0,1,1,2025-01-05 14:03:51
93,241,1,0,0,0,2025-01-15 04:55:00
94,162,0,0,0,1,2025-01-13 01:53:44
94,266,0,1,1,0,2025-01-15 06:39:24
94,2,0,1,1,0,2025-01-07 04:52:11
94,183,1,1,1,1,2025-01-10 11:42:33
94,53,0,0,1,1,2025-01-05 07:53:12
94,163,1,1,1,1,2025-01-23 13:16:53
94,129,1,0,0,0,2025-01-16 21:33:38
94,72,1,0,0,0,2025-01-02 12:15:30
94,58,1,0,0,1,2025-01-17 17:22:00
94,111,0,1,1,0,2025-01-13 22:20:13
94,284,0,0,0,1,2025-01-18 17:58:32
94,249,1,0,0,0,2025-01-05 00:55:02
95,79,0,1,0,0,2025-01-13 16:28:00
95,303,1,1,0,0,2025-01-16 10:01:33
95,150,0,1,1,0,2025-01-24 06:01:58
95,281,1,0,0,0,2025-01-22 19:21:15
95,243,1,1,0,1,2025-01-14 18:56:51
95,284,0,0,1,1,2025-01-19 03:34:49
95,44,0,0,0,0,2025-01-09 16:22:28
96,223,0,0,0,0,2025-01-10 23:17:21
96,233,1,1,0,0,2025-01-24 18:17:59
96,62,1,1,0,0,2025-01-10 12:54:55
96,180,1,0,1,0,2025-01-04 02:24:51
96,186,1,0,1,1,2025-01-02 22:44:10
96,291,0,0,1,0,2025-01-12 08:41:32
96,259,0,0,0,1,2025-01-11 21:20:46
96,82,1,1,1,1,2025-01-21 07:00:20
96,38,0,1,1,0,2025-01-15 12:51:59
96,149,1,1,0,1,2025-01-20 15:18:26
96,191,1,1,1,1,2025-01-22 23:08:26
96,2,0,0,1,1,2025-01-19 05:14:57
97,76,1,0,1,0,2025-01-19 01:34:43
97,41,0,0,0,1,2025-01-08 20:38:59
97,26,1,1,1,0,2025-01-25 05:12:01
97,240,1,1,1,0,2025-01-01 14:01:05
97,268,0,0,0,1,2025-01-04 03:34:46
97,37,1,1,1,0,2025-01-12 09:01:01
97,245,0,0,0,0,2025-01-10 17:59:19
98,190,1,1,1,0,2025-01-26 04:54:48
98,68,0,0,1,0,2025-01-05 08:33:16
98,281,0,1,1,1,2025-01-13 22:11:19
98,28,0,0,1,0,2025-01-08 13:04:08
98,167,1,1,0,1,2025-01-10 15:19:08
98,81,1,0,1,0,2025-01-02 23:02:40
98,294,0,1,0,1,2025-01-25 00:34:54
98,7,1,1,0,1,2025-01-01 14:26:12
99,229,1,1,1,0,2025-01-20 16:29:31
99,54,0,1,0,1,2025-01-18 15:21:11
99,93,1,1,0,1,2025-01-07 09:50:50
99,304,1,1,0,1,2025-01-23 23:42:06
99,294,0,1,0,0,2025-01-21 22:43:34
99,68,0,0,1,1,2025-01-05 19:28:56
99,1,1,0,1,0,2025-01-21 17:29:47
99,297,1,0,0,1,2025-01-02 21:00:36
99,110,0,0,1,0,2025-01-14 06:02:56
99,105,0,1,1,1,2025-01-17 04:17:19
99,26,0,0,1,0,2025-01-17 02:29:10
99,83,1,0,1,0,2025-01-05 21:09:32
99,47,1,1,1,1,2025-01-07 14:47:02
100,158,0,0,0,1,2025-01-08 15:40:36
100,92,0,0,1,0,2025-01-04 13:28:35
100,168,0,1,0,0,2025-01-25 12:35:55
100,215,1,0,1,0,2025-01-18 08:15:10
100,32,1,0,0,0,2025-01-25 22:25:39
100,239,1,0,0,0,2025-01-17 22:47:51
100,64,1,1,1,0,2025-01-01 02:48:46
100,74,1,0,0,1,2025-01-26 20:59:54
100,253,1,1,0,1,2025-01-18 19:14:05
100,105,0,0,0,1,2025-01-12 01:51:56
100,54,0,1,0,0,2025-01-02 21:07:56
100,263,0,0,1,1,2025-01-07 18:36:55
100,145,0,0,1,0,2025-01-21 00:53:41
