User_Id,Meal_Id,Rated,Liked,Searched,Purchased,Timestamp
User_44,meal_id62,1,0,0,1,2025-01-25 21:58:58
User_44,meal_id64,1,0,0,1,2025-01-02 22:30:53
User_44,meal_id22,1,0,0,1,2025-01-03 09:03:50
User_44,meal_id153,0,0,1,1,2025-01-23 04:58:55
User_44,meal_id209,0,0,1,1,2025-01-12 06:03:46
User_44,meal_id288,1,0,1,0,2025-01-15 22:14:52
User_44,meal_id197,0,0,0,0,2025-01-26 07:56:40
User_44,meal_id164,0,0,0,1,2025-01-13 00:18:32
User_45,meal_id236,0,1,1,0,2025-01-03 20:51:30
User_45,meal_id129,0,1,0,0,2025-01-06 18:12:00
User_45,meal_id265,1,0,1,0,2025-01-16 12:32:32
User_45,meal_id215,0,1,0,1,2025-01-20 06:25:46
User_45,meal_id37,1,1,0,1,2025-01-05 17:02:24
User_45,meal_id239,1,0,1,0,2025-01-15 07:14:49
User_45,meal_id22,0,0,1,1,2025-01-16 05:54:28
User_46,meal_id204,0,1,1,1,2025-01-07 10:50:41
User_46,meal_id44,1,1,1,1,2025-01-12 08:47:36
User_46,meal_id73,0,1,0,1,2025-01-19 23:17:06
User_46,meal_id96,0,1,0,1,2025-01-21 01:16:27
User_46,meal_id283,0,1,1,1,2025-01-14 20:09:00
User_46,meal_id217,0,0,1,0,2025-01-24 20:47:11
User_46,meal_id126,1,0,1,1,2025-01-10 12:11:42
User_46,meal_id222,0,0,1,1,2025-01-13 19:16:13
User_46,meal_id27,0,1,1,1,2025-01-17 12:41:12
User_46,meal_id274,1,1,0,0,2025-01-08 21:30:32
User_47,meal_id96,1,0,1,0,2025-01-17 03:39:09
User_47,meal_id48,1,1,1,0,2025-01-04 03:31:37
User_47,meal_id41,1,0,1,0,2025-01-06 06:04:55
User_47,meal_id252,0,1,1,1,2025-01-05 15:25:36
User_47,meal_id201,1,1,0,0,2025-01-20 02:27:59
User_47,meal_id74,1,1,0,0,2025-01-26 21:51:51
User_47,meal_id156,0,0,1,0,2025-01-20 01:31:13
User_48,meal_id14,1,1,1,0,2025-01-06 00:21:48
User_48,meal_id85,0,1,0,0,2025-01-09 04:27:30
User_48,meal_id22,1,0,0,0,2025-01-20 17:02:16
User_48,meal_id298,1,0,1,0,2025-01-10 18:44:18
User_48,meal_id188,1,1,1,0,2025-01-19 23:19:07
User_48,meal_id209,0,1,0,1,2025-01-02 12:00:37
User_48,meal_id139,1,1,1,1,2025-01-07 21:45:51
User_48,meal_id277,1,1,0,1,2025-01-22 03:38:55
User_48,meal_id111,1,0,1,0,2025-01-04 10:14:02
User_49,meal_id290,1,1,0,0,2025-01-02 15:54:36
User_49,meal_id121,1,0,0,1,2025-01-01 16:24:23
User_49,meal_id123,1,0,1,1,2025-01-24 18:39:40
User_49,meal_id173,0,1,0,1,2025-01-07 20:56:24
User_49,meal_id225,0,0,1,0,2025-01-18 11:55:46
User_49,meal_id229,1,0,0,0,2025-01-01 22:28:36
User_49,meal_id57,1,1,1,0,2025-01-02 03:41:00
User_49,meal_id299,1,1,1,1,2025-01-02 15:25:15
User_49,meal_id155,1,1,1,0,2025-01-09 22:30:39
User_49,meal_id205,1,1,1,1,2025-01-24 01:52:34
User_49,meal_id286,1,0,0,0,2025-01-08 15:37:13
User_49,meal_id290,0,1,1,1,2025-01-17 04:25:45
User_49,meal_id203,1,1,1,1,2025-01-24 20:15:30
User_50,meal_id298,1,1,0,0,2025-01-17 02:53:07
User_50,meal_id155,0,1,1,0,2025-01-23 05:08:43
User_50,meal_id19,0,1,1,0,2025-01-05 17:23:04
User_50,meal_id35,0,0,1,1,2025-01-07 01:15:25
User_50,meal_id268,0,0,0,0,2025-01-09 04:53:58
User_50,meal_id97,0,1,1,1,2025-01-15 07:27:12
User_50,meal_id97,1,1,1,1,2025-01-25 04:44:05
User_50,meal_id178,0,0,0,1,2025-01-07 11:30:51
User_50,meal_id116,1,1,1,0,2025-01-15 16:46:24
User_51,meal_id246,1,0,1,1,2025-01-04 11:28:53
User_51,meal_id299,0,0,1,1,2025-01-02 21:33:30
User_51,meal_id144,0,1,1,1,2025-01-03 23:43:48
User_51,meal_id19,1,1,0,0,2025-01-20 00:59:06
User_51,meal_id204,1,1,1,0,2025-01-24 00:17:41
User_51,meal_id292,1,0,1,0,2025-01-19 06:55:32
User_51,meal_id166,1,0,0,0,2025-01-11 01:14:16
User_51,meal_id283,1,1,1,0,2025-01-06 21:49:27
User_51,meal_id115,1,1,0,0,2025-01-15 07:26:29
User_51,meal_id210,0,0,0,0,2025-01-01 15:40:57
User_51,meal_id158,1,1,0,0,2025-01-21 10:51:46
User_52,meal_id89,0,0,1,1,2025-01-26 10:17:49
User_52,meal_id36,0,0,0,1,2025-01-03 11:42:42
User_52,meal_id102,1,1,1,1,2025-01-02 14:57:37
User_52,meal_id221,1,1,1,1,2025-01-16 21:03:30
User_52,meal_id215,1,0,1,1,2025-01-09 12:30:57
User_52,meal_id267,0,0,1,0,2025-01-04 23:04:59
User_52,meal_id30,0,0,1,0,2025-01-11 12:44:59
User_52,meal_id236,0,0,0,1,2025-01-21 21:08:04
User_52,meal_id131,1,0,0,1,2025-01-26 17:21:16
User_52,meal_id16,1,0,0,0,2025-01-18 05:58:44
User_53,meal_id85,0,1,1,0,2025-01-18 20:19:19
User_53,meal_id308,0,1,1,1,2025-01-01 07:46:12
User_53,meal_id247,1,1,1,0,2025-01-09 14:06:57
User_53,meal_id219,0,0,0,1,2025-01-16 03:55:03
User_53,meal_id60,1,1,1,0,2025-01-06 20:47:41
User_53,meal_id97,1,0,1,1,2025-01-02 12:08:59
User_53,meal_id221,0,1,0,1,2025-01-03 07:19:48
User_53,meal_id263,1,0,1,0,2025-01-07 05:36:20
User_53,meal_id89,1,0,1,0,2025-01-24 03:02:08
User_53,meal_id126,1,1,0,0,2025-01-04 00:43:36
User_53,meal_id192,0,1,0,0,2025-01-14 15:15:15
User_53,meal_id110,0,0,0,1,2025-01-10 07:28:28
User_53,meal_id208,0,0,1,0,2025-01-19 07:12:17
User_53,meal_id34,0,0,0,1,2025-01-15 17:40:46
User_54,meal_id243,0,1,0,0,2025-01-16 06:46:54
User_54,meal_id12,1,1,1,0,2025-01-15 14:35:50
User_54,meal_id258,0,1,0,1,2025-01-04 05:39:48
User_54,meal_id300,1,0,0,1,2025-01-20 11:44:25
User_54,meal_id100,1,0,0,1,2025-01-17 18:44:53
User_54,meal_id268,1,1,1,1,2025-01-12 02:36:44
User_54,meal_id56,1,1,1,0,2025-01-18 23:11:16
User_54,meal_id104,1,0,1,1,2025-01-04 20:53:40
User_54,meal_id162,1,1,0,0,2025-01-21 15:06:39
User_54,meal_id92,0,1,1,0,2025-01-16 02:09:13
User_54,meal_id100,1,0,0,1,2025-01-22 12:05:51
User_54,meal_id215,1,0,1,0,2025-01-09 03:33:17
User_54,meal_id126,0,1,1,1,2025-01-07 23:48:45
User_55,meal_id146,0,1,0,0,2025-01-22 14:25:59
User_55,meal_id252,1,0,0,0,2025-01-10 21:04:40
User_55,meal_id45,0,1,0,1,2025-01-10 10:02:34
User_55,meal_id61,1,0,0,1,2025-01-10 13:00:30
User_55,meal_id147,0,0,1,1,2025-01-10 14:33:59
User_55,meal_id207,0,1,1,0,2025-01-11 07:40:12
User_55,meal_id307,0,0,0,1,2025-01-23 04:00:43
User_55,meal_id58,0,0,0,0,2025-01-04 17:51:10
User_55,meal_id217,0,1,1,1,2025-01-22 13:57:24
User_55,meal_id74,1,0,0,0,2025-01-20 15:55:28
User_55,meal_id225,1,1,1,0,2025-01-26 05:50:24
User_55,meal_id62,0,1,0,1,2025-01-01 09:43:59
User_56,meal_id229,0,0,0,1,2025-01-08 08:41:49
User_56,meal_id166,0,0,0,1,2025-01-09 23:06:50
User_56,meal_id151,0,0,0,0,2025-01-07 23:53:01
User_56,meal_id179,1,0,1,0,2025-01-21 00:03:04
User_56,meal_id150,1,1,0,1,2025-01-09 19:52:34
User_56,meal_id250,0,1,1,0,2025-01-16 17:38:21
User_56,meal_id293,1,1,1,0,2025-01-03 05:17:50
User_56,meal_id105,1,1,0,1,2025-01-26 08:09:17
User_56,meal_id241,1,0,1,1,2025-01-17 05:48:57
User_56,meal_id283,1,0,1,0,2025-01-16 14:19:51
User_56,meal_id206,0,0,1,0,2025-01-16 10:18:12
User_56,meal_id165,1,1,1,0,2025-01-21 04:55:40
User_57,meal_id90,1,0,0,0,2025-01-11 16:28:20
User_57,meal_id280,0,0,0,0,2025-01-03 17:16:37
User_57,meal_id165,1,0,1,1,2025-01-09 12:55:59
User_57,meal_id76,1,1,0,0,2025-01-14 06:48:01
User_57,meal_id306,1,1,0,0,2025-01-24 22:04:12
User_57,meal_id2,1,1,1,1,2025-01-07 07:14:46
User_57,meal_id94,0,1,0,1,2025-01-15 00:33:20
User_57,meal_id28,1,1,1,0,2025-01-23 00:54:57
User_57,meal_id17,0,0,0,1,2025-01-01 16:09:59
User_57,meal_id171,1,1,0,0,2025-01-16 17:02:36
User_57,meal_id60,0,1,1,1,2025-01-07 15:58:47
User_57,meal_id127,1,0,1,0,2025-01-03 19:57:09
User_57,meal_id90,1,1,0,1,2025-01-07 21:00:09
User_58,meal_id203,1,0,1,1,2025-01-06 11:15:19
User_58,meal_id301,1,0,1,0,2025-01-09 01:29:53
User_58,meal_id36,0,0,0,0,2025-01-01 23:32:42
User_58,meal_id200,0,1,0,0,2025-01-25 10:49:17
User_58,meal_id224,0,1,1,1,2025-01-23 08:34:00
User_59,meal_id94,0,0,1,0,2025-01-04 06:05:16
User_59,meal_id108,1,1,0,1,2025-01-04 08:13:56
User_59,meal_id62,0,0,0,1,2025-01-25 13:15:24
User_59,meal_id44,1,0,1,1,2025-01-06 06:02:17
User_59,meal_id160,1,1,0,0,2025-01-06 19:09:36
User_59,meal_id163,1,1,0,0,2025-01-19 20:08:49
User_59,meal_id112,0,1,1,0,2025-01-14 17:47:20
User_59,meal_id216,0,0,1,0,2025-01-02 04:23:17
User_60,meal_id278,1,1,0,0,2025-01-16 19:45:36
User_60,meal_id277,1,1,1,0,2025-01-10 17:55:18
User_60,meal_id216,0,0,0,1,2025-01-16 23:13:33
User_60,meal_id80,1,0,0,0,2025-01-26 15:12:19
User_60,meal_id127,1,1,1,0,2025-01-03 06:28:10
User_60,meal_id136,1,1,1,0,2025-01-15 10:03:59
User_60,meal_id191,1,1,0,1,2025-01-01 07:11:05
User_60,meal_id66,0,1,0,0,2025-01-17 02:39:43
User_61,meal_id148,1,1,0,1,2025-01-02 10:18:22
User_61,meal_id74,0,0,1,0,2025-01-27 00:10:39
User_61,meal_id186,0,1,0,0,2025-01-26 08:56:11
User_61,meal_id129,1,1,0,1,2025-01-26 13:11:38
User_61,meal_id13,1,0,0,0,2025-01-22 21:01:41
User_61,meal_id232,1,0,1,0,2025-01-22 20:43:24
User_61,meal_id151,0,1,1,0,2025-01-09 07:11:23
User_61,meal_id10,1,1,0,1,2025-01-23 07:00:58
User_62,meal_id114,0,0,1,0,2025-01-24 12:47:57
User_62,meal_id230,1,0,0,0,2025-01-18 12:54:28
User_62,meal_id136,0,1,0,0,2025-01-24 23:22:12
User_62,meal_id280,1,1,1,1,2025-01-01 16:31:34
User_62,meal_id62,0,1,1,1,2025-01-26 23:29:44
User_62,meal_id34,1,1,0,0,2025-01-08 12:54:06
User_62,meal_id18,1,1,1,1,2025-01-26 23:07:56
User_62,meal_id279,0,0,0,1,2025-01-22 02:38:13
User_62,meal_id109,0,1,0,1,2025-01-14 04:08:13
User_63,meal_id293,1,1,0,1,2025-01-24 13:18:15
User_63,meal_id54,1,1,0,1,2025-01-04 20:12:22
User_63,meal_id248,0,0,1,1,2025-01-02 21:16:51
User_63,meal_id91,1,0,1,1,2025-01-25 16:01:51
User_63,meal_id262,1,0,1,0,2025-01-13 19:25:15
User_63,meal_id215,0,1,0,1,2025-01-24 18:34:37
User_64,meal_id213,0,1,0,0,2025-01-03 07:07:08
User_64,meal_id141,1,1,0,1,2025-01-18 10:21:43
User_64,meal_id180,1,0,0,0,2025-01-04 01:08:24
User_64,meal_id59,0,0,0,0,2025-01-18 00:11:59
User_64,meal_id201,0,1,1,1,2025-01-15 07:33:25
User_64,meal_id111,1,0,0,1,2025-01-21 17:27:46
User_64,meal_id91,0,0,0,0,2025-01-24 18:51:16
User_64,meal_id27,1,0,0,1,2025-01-16 22:44:23
User_64,meal_id122,1,1,1,1,2025-01-07 00:15:23
User_65,meal_id277,0,0,0,1,2025-01-15 10:55:57
User_65,meal_id99,1,1,1,1,2025-01-25 07:31:03
User_65,meal_id174,0,0,1,1,2025-01-04 01:11:44
User_65,meal_id257,1,0,0,1,2025-01-09 00:58:42
User_65,meal_id120,0,0,0,0,2025-01-25 14:29:33
User_65,meal_id2,0,1,1,1,2025-01-18 11:30:21
User_65,meal_id252,0,0,1,0,2025-01-08 11:37:49
User_65,meal_id217,0,0,1,0,2025-01-05 19:51:05
User_65,meal_id183,1,1,1,1,2025-01-13 16:59:26
User_66,meal_id8,1,1,0,1,2025-01-26 13:31:31
User_66,meal_id23,0,0,1,0,2025-01-12 22:13:46
User_66,meal_id112,0,0,0,0,2025-01-06 04:31:40
User_66,meal_id62,0,0,0,0,2025-01-05 20:41:17
User_66,meal_id141,0,1,1,1,2025-01-23 07:24:33
User_66,meal_id38,0,1,1,0,2025-01-07 23:55:23
User_66,meal_id10,0,0,1,0,2025-01-05 08:38:43
User_66,meal_id287,0,1,1,0,2025-01-25 15:50:19
User_66,meal_id13,1,1,0,1,2025-01-17 11:38:27
User_66,meal_id288,0,1,0,1,2025-01-11 03:00:54
User_66,meal_id38,1,0,0,1,2025-01-09 02:11:48
User_67,meal_id160,1,0,1,0,2025-01-04 07:27:30
User_67,meal_id5,0,1,0,0,2025-01-26 20:20:23
User_67,meal_id22,1,0,0,0,2025-01-20 10:15:01
User_67,meal_id209,0,1,1,1,2025-01-14 13:33:23
User_67,meal_id198,0,1,1,1,2025-01-13 00:59:31
User_67,meal_id180,0,0,0,0,2025-01-09 17:07:10
User_67,meal_id67,0,1,1,1,2025-01-03 17:30:19
User_67,meal_id86,0,1,1,1,2025-01-04 13:20:36
User_67,meal_id204,0,0,1,0,2025-01-14 07:46:12
User_67,meal_id270,0,0,0,0,2025-01-04 08:46:22
User_67,meal_id139,1,0,1,1,2025-01-11 00:48:20
User_67,meal_id290,0,1,1,1,2025-01-25 21:00:17
User_68,meal_id167,1,1,0,0,2025-01-16 19:19:36
User_68,meal_id259,1,1,0,0,2025-01-21 23:00:45
User_68,meal_id164,0,1,1,0,2025-01-12 16:33:12
User_68,meal_id6,1,1,1,0,2025-01-12 11:08:10
User_68,meal_id123,1,1,1,0,2025-01-09 23:24:04
User_68,meal_id179,1,0,0,1,2025-01-18 22:20:55
User_68,meal_id181,1,0,1,1,2025-01-07 09:44:49
User_68,meal_id298,1,1,1,1,2025-01-21 00:40:53
User_68,meal_id47,0,0,1,1,2025-01-14 17:47:49
User_68,meal_id264,1,1,0,0,2025-01-15 02:43:34
User_68,meal_id56,1,0,1,1,2025-01-26 09:08:52
User_69,meal_id242,1,0,0,1,2025-01-22 19:14:58
User_69,meal_id144,1,0,0,0,2025-01-15 06:22:43
User_69,meal_id181,0,0,1,0,2025-01-24 19:45:47
User_69,meal_id30,0,1,1,0,2025-01-02 22:20:26
User_69,meal_id306,1,1,0,0,2025-01-20 14:57:36
User_69,meal_id266,1,0,0,0,2025-01-26 07:39:29
User_69,meal_id101,1,0,0,0,2025-01-10 13:37:00
User_69,meal_id84,1,1,0,1,2025-01-05 05:15:13
User_69,meal_id56,0,1,0,1,2025-01-07 19:01:55
User_69,meal_id200,0,1,1,0,2025-01-12 07:29:40
User_69,meal_id15,1,0,1,0,2025-01-15 09:16:41
User_69,meal_id293,0,1,1,0,2025-01-06 15:49:20
User_70,meal_id232,1,0,1,1,2025-01-25 13:11:55
User_70,meal_id153,0,0,0,0,2025-01-06 09:43:38
User_70,meal_id86,1,0,1,1,2025-01-17 03:29:29
User_70,meal_id247,0,0,0,1,2025-01-03 06:14:05
User_70,meal_id222,0,1,1,0,2025-01-04 17:00:49
User_70,meal_id32,0,0,1,0,2025-01-11 23:45:31
User_70,meal_id242,0,0,1,1,2025-01-03 14:51:26
User_71,meal_id197,1,0,0,0,2025-01-03 07:36:13
User_71,meal_id162,0,0,0,0,2025-01-07 04:37:04
User_71,meal_id107,0,0,1,1,2025-01-25 00:50:11
User_71,meal_id153,1,0,0,0,2025-01-13 05:33:14
User_71,meal_id178,1,0,1,1,2025-01-17 01:24:44
User_71,meal_id163,0,0,0,1,2025-01-17 02:24:36
User_71,meal_id133,0,0,1,0,2025-01-01 20:36:06
User_72,meal_id255,0,0,0,1,2025-01-18 11:17:19
User_72,meal_id71,0,0,0,1,2025-01-12 07:46:48
User_72,meal_id156,1,0,1,0,2025-01-05 14:13:57
User_72,meal_id274,0,0,0,1,2025-01-20 14:18:08
User_72,meal_id197,0,1,1,1,2025-01-12 11:07:15
User_72,meal_id269,0,1,0,1,2025-01-26 17:42:18
User_72,meal_id68,0,0,1,0,2025-01-10 02:40:52
User_72,meal_id176,0,1,0,1,2025-01-16 06:04:57
User_72,meal_id254,1,0,0,0,2025-01-03 16:26:10
User_73,meal_id253,0,1,0,0,2025-01-16 23:15:14
User_73,meal_id165,0,1,1,0,2025-01-14 08:42:09
User_73,meal_id309,1,0,0,1,2025-01-14 18:50:42
User_73,meal_id102,1,0,1,0,2025-01-10 04:52:14
User_73,meal_id2,0,1,0,1,2025-01-21 13:55:53
User_73,meal_id173,1,1,0,0,2025-01-13 12:49:22
User_73,meal_id16,0,0,0,0,2025-01-17 23:43:47
User_73,meal_id114,1,1,0,1,2025-01-16 09:04:46
User_73,meal_id149,1,1,0,0,2025-01-08 08:20:45
User_73,meal_id294,1,0,0,1,2025-01-04 18:44:13
User_73,meal_id93,1,0,0,1,2025-01-16 18:45:37
User_73,meal_id116,0,0,0,0,2025-01-01 12:29:54
User_73,meal_id207,0,0,0,0,2025-01-23 00:39:25
User_74,meal_id88,0,0,0,1,2025-01-21 09:02:29
User_74,meal_id161,1,0,0,0,2025-01-08 13:57:40
User_74,meal_id203,0,0,1,0,2025-01-22 06:38:38
User_74,meal_id261,0,0,1,0,2025-01-04 02:06:47
User_74,meal_id206,1,0,0,0,2025-01-14 13:37:39
User_74,meal_id247,1,0,0,0,2025-01-03 07:23:16
User_74,meal_id257,0,1,0,0,2025-01-20 01:30:34
User_75,meal_id5,1,1,1,1,2025-01-10 08:46:00
User_75,meal_id36,0,1,1,1,2025-01-11 18:47:54
User_75,meal_id250,0,0,1,0,2025-01-24 19:20:27
User_75,meal_id255,1,1,1,1,2025-01-24 23:31:24
User_75,meal_id287,1,0,1,0,2025-01-03 11:22:38
User_76,meal_id69,0,1,1,0,2025-01-09 21:06:48
User_76,meal_id235,0,1,0,0,2025-01-01 02:48:54
User_76,meal_id277,0,1,1,0,2025-01-07 07:01:31
User_76,meal_id294,0,0,0,1,2025-01-17 11:52:57
User_76,meal_id154,0,0,0,1,2025-01-10 23:33:48
User_76,meal_id131,1,0,0,1,2025-01-03 12:40:07
User_76,meal_id148,1,0,0,1,2025-01-02 02:21:28
User_76,meal_id197,0,1,0,0,2025-01-24 00:14:03
User_76,meal_id22,0,1,1,1,2025-01-23 08:51:57
User_76,meal_id223,0,0,1,0,2025-01-25 12:47:06
User_76,meal_id19,0,1,0,1,2025-01-08 00:24:02
User_76,meal_id186,1,1,1,1,2025-01-17 02:05:32
User_76,meal_id26,0,0,0,1,2025-01-04 00:47:07
User_77,meal_id79,0,0,1,1,2025-01-24 19:25:05
User_77,meal_id183,0,1,0,0,2025-01-21 02:56:01
User_77,meal_id46,1,1,0,1,2025-01-06 13:30:26
User_77,meal_id147,1,1,0,1,2025-01-26 17:36:47
User_77,meal_id191,1,0,1,0,2025-01-01 22:36:19
User_77,meal_id254,0,1,0,0,2025-01-19 11:40:29
User_78,meal_id117,1,0,1,0,2025-01-16 05:49:51
User_78,meal_id57,0,0,1,1,2025-01-05 23:11:53
User_78,meal_id28,0,0,1,0,2025-01-18 09:36:09
User_78,meal_id107,0,1,1,0,2025-01-24 13:35:57
User_78,meal_id87,0,0,0,0,2025-01-12 04:42:58
User_78,meal_id239,1,0,0,1,2025-01-17 02:04:38
User_78,meal_id78,1,0,0,0,2025-01-19 06:26:02
User_78,meal_id264,0,1,1,1,2025-01-10 11:11:07
User_78,meal_id39,1,0,1,1,2025-01-08 22:05:25
User_79,meal_id95,1,0,0,0,2025-01-08 00:59:16
User_79,meal_id26,0,0,1,0,2025-01-07 18:16:16
User_79,meal_id39,0,1,0,1,2025-01-18 01:54:53
User_79,meal_id267,1,1,1,0,2025-01-24 04:07:10
User_79,meal_id7,1,1,1,1,2025-01-01 10:11:11
User_79,meal_id112,0,0,0,1,2025-01-06 17:24:29
User_79,meal_id27,1,1,0,0,2025-01-09 15:41:23
User_79,meal_id179,1,1,1,1,2025-01-26 03:26:08
User_79,meal_id203,1,1,1,1,2025-01-03 11:18:31
User_79,meal_id166,0,0,1,0,2025-01-10 00:25:08
User_79,meal_id291,1,0,0,1,2025-01-11 00:59:38
User_79,meal_id135,1,1,0,0,2025-01-09 06:16:21
User_79,meal_id217,1,1,1,1,2025-01-25 00:07:48
User_80,meal_id93,1,0,1,0,2025-01-07 11:16:48
User_80,meal_id244,1,1,1,0,2025-01-05 06:24:28
User_80,meal_id44,1,1,0,1,2025-01-24 17:17:56
User_80,meal_id163,0,1,0,1,2025-01-05 08:31:18
User_80,meal_id30,1,0,1,0,2025-01-15 00:29:50
User_80,meal_id151,0,1,1,1,2025-01-18 17:38:26
User_80,meal_id59,0,1,0,1,2025-01-20 19:38:14
User_81,meal_id265,0,1,0,0,2025-01-21 04:51:39
User_81,meal_id114,1,1,1,0,2025-01-07 20:51:02
User_81,meal_id270,1,1,1,0,2025-01-07 17:54:37
User_81,meal_id210,0,1,0,0,2025-01-17 21:35:41
User_81,meal_id163,1,1,1,0,2025-01-22 04:13:24
User_82,meal_id231,1,0,0,1,2025-01-11 00:24:13
User_82,meal_id50,1,0,1,1,2025-01-17 14:58:55
User_82,meal_id180,1,0,0,1,2025-01-26 17:19:35
User_82,meal_id125,0,1,1,0,2025-01-13 04:42:08
User_82,meal_id4,0,0,0,1,2025-01-25 13:29:40
User_82,meal_id235,0,0,0,1,2025-01-08 22:14:24
User_82,meal_id65,1,1,0,1,2025-01-10 00:36:35
User_83,meal_id130,0,0,1,1,2025-01-12 07:20:49
User_83,meal_id58,0,0,1,1,2025-01-05 23:22:49
User_83,meal_id142,0,0,0,1,2025-01-03 15:39:37
User_83,meal_id251,0,0,0,0,2025-01-12 15:59:49
User_83,meal_id93,0,1,1,1,2025-01-20 03:17:13
User_83,meal_id56,0,1,1,0,2025-01-06 12:03:17
User_83,meal_id74,0,1,1,1,2025-01-23 10:17:06
User_83,meal_id112,0,1,1,0,2025-01-24 03:49:03
User_83,meal_id64,0,1,0,1,2025-01-06 05:35:59
User_84,meal_id11,1,1,1,1,2025-01-04 01:43:56
User_84,meal_id194,0,0,1,1,2025-01-13 05:50:35
User_84,meal_id279,0,0,1,1,2025-01-02 11:11:20
User_84,meal_id76,1,1,0,0,2025-01-03 14:38:44
User_84,meal_id87,1,1,0,0,2025-01-17 12:33:16
User_84,meal_id214,1,0,1,0,2025-01-26 06:41:36
User_84,meal_id129,0,0,1,0,2025-01-09 17:07:00
User_84,meal_id153,1,0,1,0,2025-01-17 10:31:31
User_84,meal_id80,0,1,0,0,2025-01-02 22:38:01
User_84,meal_id266,0,0,1,1,2025-01-25 10:33:16
User_84,meal_id73,0,0,1,1,2025-01-26 12:47:41
User_85,meal_id293,1,0,0,0,2025-01-12 02:36:33
User_85,meal_id147,1,0,1,1,2025-01-22 03:22:47
User_85,meal_id296,1,1,1,0,2025-01-08 18:02:28
User_85,meal_id35,1,1,1,1,2025-01-09 00:12:16
User_85,meal_id31,1,1,1,1,2025-01-08 16:37:43
User_85,meal_id238,1,0,0,1,2025-01-26 21:09:50
User_86,meal_id298,0,0,1,1,2025-01-04 10:47:31
User_86,meal_id36,0,1,1,0,2025-01-11 20:59:49
User_86,meal_id200,1,0,0,0,2025-01-26 07:32:34
User_86,meal_id147,0,0,1,1,2025-01-15 18:53:49
User_86,meal_id283,1,1,1,1,2025-01-05 02:58:33
User_86,meal_id21,0,0,0,1,2025-01-04 16:49:27
User_86,meal_id109,0,1,1,1,2025-01-13 02:26:28
User_86,meal_id42,0,1,1,0,2025-01-20 15:47:09
User_86,meal_id195,1,1,0,1,2025-01-14 23:13:05
User_86,meal_id63,0,1,0,1,2025-01-24 20:17:38
User_86,meal_id266,1,0,1,1,2025-01-20 14:45:03
User_87,meal_id305,1,1,1,1,2025-01-09 12:29:42
User_87,meal_id153,1,1,1,1,2025-01-14 07:57:09
User_87,meal_id183,1,0,0,1,2025-01-25 03:25:54
User_87,meal_id296,1,1,1,1,2025-01-21 12:39:02
User_87,meal_id143,1,0,1,1,2025-01-08 22:27:05
User_87,meal_id208,1,1,1,0,2025-01-24 13:30:55
User_87,meal_id26,0,0,0,1,2025-01-05 05:10:30
User_88,meal_id266,0,0,1,0,2025-01-19 08:19:15
User_88,meal_id207,0,1,1,0,2025-01-07 14:23:38
User_88,meal_id287,1,0,0,0,2025-01-23 03:10:11
User_88,meal_id199,1,1,0,0,2025-01-26 23:53:42
User_88,meal_id182,0,0,1,0,2025-01-11 01:52:30
User_88,meal_id233,0,0,1,0,2025-01-16 04:14:26
User_88,meal_id152,0,1,0,0,2025-01-05 15:03:42
User_88,meal_id280,0,0,1,1,2025-01-05 16:29:30
User_88,meal_id35,1,0,1,1,2025-01-04 16:22:05
User_88,meal_id88,0,0,0,1,2025-01-20 14:29:18
User_88,meal_id188,0,1,0,0,2025-01-09 10:49:17
User_88,meal_id160,0,0,0,1,2025-01-10 02:24:33
User_88,meal_id32,1,0,0,0,2025-01-11 09:02:50
User_89,meal_id91,0,0,1,0,2025-01-21 15:34:09
User_89,meal_id102,0,1,0,1,2025-01-21 06:55:58
User_89,meal_id107,1,1,1,0,2025-01-09 22:30:33
User_89,meal_id115,0,0,0,1,2025-01-06 00:03:05
User_89,meal_id268,0,1,0,0,2025-01-01 21:01:14
User_89,meal_id30,0,0,0,1,2025-01-22 10:28:57
User_89,meal_id285,1,0,1,1,2025-01-14 19:11:28
User_89,meal_id23,0,1,0,1,2025-01-18 21:42:12
User_89,meal_id126,1,0,1,1,2025-01-04 11:54:19
User_89,meal_id47,1,0,1,1,2025-01-09 01:27:00
User_89,meal_id102,0,1,0,0,2025-01-26 12:01:51
User_89,meal_id94,0,1,0,1,2025-01-08 09:39:19
User_90,meal_id177,0,1,0,1,2025-01-04 19:14:01
User_90,meal_id28,1,1,1,1,2025-01-09 14:12:19
User_90,meal_id214,0,1,1,1,2025-01-16 03:53:30
User_90,meal_id180,1,0,1,1,2025-01-23 11:04:27
User_90,meal_id147,0,0,1,0,2025-01-18 20:51:52
User_90,meal_id37,0,0,1,0,2025-01-26 09:16:44
User_90,meal_id268,1,1,0,0,2025-01-23 09:20:43
User_91,meal_id201,0,1,0,0,2025-01-18 20:11:41
User_91,meal_id192,1,1,1,0,2025-01-20 07:15:51
User_91,meal_id126,1,1,0,1,2025-01-19 20:33:49
User_91,meal_id100,1,1,0,1,2025-01-10 06:16:13
User_91,meal_id301,0,0,0,0,2025-01-04 11:54:46
User_91,meal_id50,1,0,1,1,2025-01-15 05:49:19
User_92,meal_id18,0,0,1,1,2025-01-09 14:46:05
User_92,meal_id262,0,0,0,0,2025-01-18 16:58:20
User_92,meal_id217,0,1,0,1,2025-01-18 13:47:09
User_92,meal_id169,0,0,0,1,2025-01-10 21:36:34
