User_Id,Exercise_Id,Rated,Liked,Performed,Duration,Timestamp
User_55,222,1,1,1,108,2025-01-08 22:59:09
User_55,218,0,0,0,87,2025-01-04 20:24:33
User_55,360,1,1,0,65,2025-01-13 20:12:16
User_55,23,0,1,1,11,2025-01-11 18:14:54
User_55,373,1,1,1,67,2025-01-15 19:23:27
User_55,474,1,0,1,63,2025-01-09 18:07:27
User_55,484,0,1,0,23,2025-01-06 20:28:06
User_55,150,0,0,1,60,2025-01-16 14:13:20
User_55,254,0,1,0,21,2025-01-20 07:07:02
User_55,172,0,1,0,100,2025-01-23 05:42:22
User_55,439,0,0,1,33,2025-01-05 16:30:55
User_55,210,0,1,0,30,2025-01-05 21:35:58
User_55,37,1,0,1,55,2025-01-08 01:33:27
User_56,187,1,0,0,116,2025-01-20 17:57:26
User_56,369,0,0,0,97,2025-01-09 11:00:35
User_56,281,0,0,1,38,2025-01-26 04:45:40
User_56,491,1,0,0,60,2025-01-17 13:06:07
User_56,376,0,1,0,21,2025-01-11 20:25:16
User_56,137,0,0,0,117,2025-01-10 21:32:53
User_56,299,1,0,1,28,2025-01-19 06:25:58
User_56,139,1,0,1,34,2025-01-04 00:33:57
User_56,441,0,0,1,80,2025-01-16 22:21:01
User_57,74,1,1,1,28,2025-01-08 10:53:30
User_57,79,0,1,1,31,2025-01-20 18:26:15
User_57,320,0,1,1,18,2025-01-07 22:19:31
User_57,357,1,0,1,11,2025-01-21 07:57:18
User_57,59,1,1,1,77,2025-01-03 10:09:13
User_57,489,0,1,0,91,2025-01-13 20:55:37
User_57,431,0,1,0,29,2025-01-08 18:26:54
User_57,435,0,0,1,79,2025-01-18 11:51:37
User_57,98,1,1,0,107,2025-01-01 23:14:42
User_57,136,0,0,0,24,2025-01-16 13:40:48
User_58,155,1,1,0,100,2025-01-15 11:38:10
User_58,59,1,1,1,62,2025-01-04 05:01:28
User_58,454,0,1,0,46,2025-01-09 23:30:09
User_58,245,0,1,1,63,2025-01-22 18:04:14
User_58,444,0,1,0,85,2025-01-22 11:45:15
User_58,358,1,1,1,64,2025-01-18 17:53:35
User_58,493,1,0,0,12,2025-01-21 09:58:24
User_58,192,0,1,0,66,2025-01-13 09:51:16
User_58,169,1,1,0,45,2025-01-12 00:51:23
User_58,303,1,0,0,103,2025-01-08 21:43:45
User_59,43,0,1,1,54,2025-01-07 00:48:53
User_59,18,1,0,1,33,2025-01-20 09:02:04
User_59,360,1,1,0,73,2025-01-20 05:20:49
User_59,411,0,1,0,103,2025-01-03 21:06:24
User_59,426,1,1,1,69,2025-01-11 23:56:27
User_59,338,1,1,0,17,2025-01-24 10:32:37
User_59,142,0,0,0,43,2025-01-20 04:06:18
User_59,46,1,1,0,46,2025-01-21 16:44:21
User_59,389,0,1,0,119,2025-01-01 16:29:04
User_59,169,1,1,0,30,2025-01-21 13:08:39
User_59,108,1,1,0,83,2025-01-24 02:16:23
User_59,110,1,1,1,53,2025-01-02 04:44:01
User_59,336,0,0,1,115,2025-01-13 18:59:23
User_59,13,1,1,0,100,2025-01-07 08:46:50
User_60,114,0,1,0,37,2025-01-17 08:42:23
User_60,17,0,0,0,22,2025-01-13 10:56:27
User_60,217,1,0,1,90,2025-01-11 01:15:17
User_60,457,0,1,1,78,2025-01-04 19:20:21
User_60,136,1,1,1,21,2025-01-11 05:11:06
User_60,322,1,0,0,16,2025-01-08 04:10:02
User_60,359,1,0,0,107,2025-01-26 18:44:34
User_60,99,0,0,1,110,2025-01-20 05:13:45
User_60,37,1,1,0,36,2025-01-03 21:49:10
User_60,135,1,1,0,31,2025-01-09 00:22:23
User_60,42,1,1,1,70,2025-01-04 13:28:34
User_60,86,0,0,0,25,2025-01-11 11:44:29
User_60,420,1,1,1,96,2025-01-02 05:34:15
User_60,349,1,1,0,22,2025-01-26 15:11:54
User_61,143,1,0,0,71,2025-01-13 05:24:39
User_61,144,0,1,0,30,2025-01-02 16:11:17
User_61,310,1,0,1,90,2025-01-09 16:08:59
User_61,453,0,1,0,95,2025-01-10 16:02:15
User_61,6,1,1,0,83,2025-01-13 01:26:16
User_61,121,1,0,0,33,2025-01-10 09:28:38
User_61,115,0,1,0,80,2025-01-20 03:23:19
User_61,120,0,1,0,29,2025-01-11 00:54:58
User_61,336,1,1,0,15,2025-01-10 19:31:13
User_62,54,1,0,1,66,2025-01-23 01:17:38
User_62,157,1,0,0,80,2025-01-14 11:03:05
User_62,362,0,0,1,33,2025-01-01 19:51:12
User_62,479,0,0,1,64,2025-01-02 05:54:02
User_62,293,0,0,0,80,2025-01-23 12:42:01
User_62,369,1,1,1,74,2025-01-21 10:28:12
User_62,16,0,1,1,79,2025-01-23 13:00:10
User_62,313,1,0,0,18,2025-01-23 17:21:20
User_62,29,0,0,1,74,2025-01-02 18:22:14
User_63,16,0,1,1,107,2025-01-22 14:39:42
User_63,67,0,1,1,14,2025-01-22 17:21:49
User_63,112,0,1,1,112,2025-01-26 08:47:40
User_63,264,1,0,0,12,2025-01-26 07:45:29
User_63,437,0,0,1,46,2025-01-06 17:02:30
User_63,267,1,0,0,30,2025-01-23 12:41:15
User_63,55,1,1,1,26,2025-01-23 13:49:31
User_63,301,1,0,0,38,2025-01-22 14:14:36
User_63,309,0,1,0,100,2025-01-03 02:37:48
User_64,428,0,0,1,23,2025-01-11 11:12:26
User_64,371,1,1,1,49,2025-01-19 03:16:37
User_64,263,1,0,1,94,2025-01-23 01:55:21
User_64,256,0,1,0,83,2025-01-16 10:03:57
User_64,456,1,0,1,114,2025-01-02 14:50:41
User_64,49,0,1,1,13,2025-01-13 01:05:26
User_64,270,0,1,0,63,2025-01-17 23:22:54
User_64,146,0,0,1,14,2025-01-11 09:35:07
User_64,344,0,0,0,84,2025-01-10 07:30:00
User_65,472,1,0,0,50,2025-01-05 19:10:33
User_65,469,0,0,0,69,2025-01-18 19:35:33
User_65,288,1,0,0,103,2025-01-11 08:17:39
User_65,47,0,0,0,116,2025-01-06 04:43:03
User_65,462,0,1,1,95,2025-01-16 02:08:33
User_65,241,0,1,1,46,2025-01-09 04:40:09
User_65,262,0,1,1,24,2025-01-25 22:29:40
User_65,339,1,0,1,21,2025-01-02 22:03:49
User_65,252,1,1,0,40,2025-01-18 09:07:54
User_65,215,1,0,0,18,2025-01-18 04:38:43
User_66,29,0,1,0,29,2025-01-16 00:54:48
User_66,253,0,1,0,106,2025-01-22 21:01:49
User_66,111,1,0,0,28,2025-01-04 21:36:53
User_66,303,0,1,1,101,2025-01-26 11:27:26
User_66,423,1,1,0,109,2025-01-19 12:30:26
User_66,14,1,1,0,112,2025-01-20 18:10:13
User_66,481,0,1,1,48,2025-01-24 18:26:00
User_66,47,0,0,1,86,2025-01-07 14:01:01
User_66,274,0,1,1,90,2025-01-07 00:45:53
User_66,35,0,1,0,45,2025-01-23 21:56:18
User_66,44,0,1,0,83,2025-01-25 22:35:48
User_66,444,0,0,1,47,2025-01-13 08:45:49
User_67,140,1,1,1,23,2025-01-17 06:56:32
User_67,462,0,1,0,37,2025-01-08 01:27:19
User_67,156,1,1,1,92,2025-01-01 01:51:39
User_67,175,1,1,0,17,2025-01-19 06:53:08
User_67,21,1,0,1,69,2025-01-13 16:55:55
User_67,50,0,0,0,66,2025-01-07 13:26:15
User_67,491,1,0,0,10,2025-01-13 03:31:01
User_67,137,0,0,1,79,2025-01-14 22:18:16
User_67,464,1,0,0,56,2025-01-12 07:45:10
User_67,160,0,0,0,36,2025-01-09 10:38:11
User_68,12,0,1,1,53,2025-01-19 05:35:36
User_68,128,1,0,1,57,2025-01-02 23:57:50
User_68,446,1,1,0,40,2025-01-26 18:02:10
User_68,464,0,0,0,40,2025-01-24 03:36:37
User_68,218,1,0,1,52,2025-01-14 18:39:59
User_69,200,1,0,1,59,2025-01-06 00:27:32
User_69,63,0,0,1,114,2025-01-08 15:22:23
User_69,317,1,1,0,48,2025-01-13 13:54:11
User_69,91,1,1,0,15,2025-01-05 14:10:28
User_69,265,1,1,0,62,2025-01-16 06:05:36
User_69,399,0,0,0,65,2025-01-09 22:23:00
User_69,79,1,1,1,113,2025-01-11 16:03:41
User_69,446,1,1,1,85,2025-01-09 16:58:55
User_69,167,0,1,1,36,2025-01-16 17:08:27
User_69,295,1,1,1,70,2025-01-22 04:52:57
User_69,62,0,0,1,70,2025-01-22 20:42:36
User_69,407,0,0,1,15,2025-01-26 09:05:28
User_69,326,1,0,1,54,2025-01-26 02:41:17
User_70,194,0,0,0,26,2025-01-04 07:35:34
User_70,276,0,1,1,72,2025-01-07 09:03:46
User_70,378,0,0,0,25,2025-01-02 00:43:45
User_70,347,1,1,0,100,2025-01-11 13:51:26
User_70,127,1,1,1,60,2025-01-13 05:40:38
User_70,89,0,1,0,106,2025-01-20 07:38:51
User_70,84,0,0,0,46,2025-01-21 15:41:59
User_70,51,1,1,1,116,2025-01-26 12:31:28
User_71,97,0,1,1,11,2025-01-20 18:44:30
User_71,287,0,0,1,13,2025-01-15 21:22:05
User_71,360,1,1,0,67,2025-01-26 11:22:37
User_71,228,1,0,1,14,2025-01-10 19:47:52
User_71,13,1,1,1,13,2025-01-27 01:33:51
User_71,451,0,1,0,58,2025-01-23 15:53:44
User_71,217,0,1,1,94,2025-01-15 15:35:02
User_71,485,0,1,0,48,2025-01-24 04:04:11
User_72,334,0,1,0,98,2025-01-02 16:45:47
User_72,245,0,0,1,24,2025-01-20 04:27:03
User_72,130,1,1,0,112,2025-01-26 15:38:05
User_72,99,0,1,0,82,2025-01-22 07:47:55
User_72,195,0,1,1,64,2025-01-23 15:39:28
User_72,51,0,0,0,54,2025-01-18 09:06:52
User_72,177,1,1,0,102,2025-01-13 18:21:03
User_72,138,0,0,1,94,2025-01-12 23:06:16
User_72,25,0,1,0,54,2025-01-15 05:41:28
User_72,384,1,0,0,92,2025-01-24 17:36:02
User_72,158,0,0,1,20,2025-01-27 00:57:03
User_72,13,0,1,1,94,2025-01-21 05:53:29
User_72,437,1,0,0,72,2025-01-04 13:27:17
User_72,421,1,1,1,12,2025-01-01 06:43:46
User_73,158,1,0,0,41,2025-01-08 08:17:40
User_73,232,1,1,1,79,2025-01-22 11:27:24
User_73,317,1,1,1,20,2025-01-25 00:54:09
User_73,303,0,1,0,109,2025-01-02 03:55:36
User_73,170,1,0,0,33,2025-01-26 05:41:12
User_73,439,1,0,0,16,2025-01-25 01:07:55
User_73,492,1,0,1,17,2025-01-22 14:53:35
User_73,106,0,1,0,97,2025-01-15 23:48:57
User_73,205,0,0,1,98,2025-01-18 11:03:13
User_73,206,0,1,0,98,2025-01-24 02:11:15
User_73,294,0,1,1,117,2025-01-21 20:06:24
User_73,208,1,0,0,80,2025-01-03 15:50:24
User_74,175,1,0,0,53,2025-01-21 08:56:53
User_74,86,0,1,0,13,2025-01-11 07:44:31
User_74,86,1,1,0,23,2025-01-01 14:31:07
User_74,390,0,1,0,90,2025-01-13 04:13:11
User_74,351,0,0,1,86,2025-01-25 05:45:31
User_74,412,1,1,0,17,2025-01-06 21:18:20
User_74,417,1,1,1,110,2025-01-12 14:27:29
User_74,266,0,1,0,107,2025-01-17 16:38:26
User_75,53,1,1,1,81,2025-01-17 21:19:59
User_75,35,0,1,0,19,2025-01-02 21:13:15
User_75,192,1,1,1,43,2025-01-10 15:50:34
User_75,179,0,1,0,38,2025-01-10 01:14:44
User_75,218,1,0,0,86,2025-01-03 00:42:10
User_75,217,0,0,0,99,2025-01-11 03:49:15
User_75,447,1,0,1,78,2025-01-01 14:33:51
User_75,490,0,0,0,37,2025-01-25 16:43:50
User_75,399,1,0,0,56,2025-01-09 22:43:14
User_75,433,0,1,0,94,2025-01-12 03:46:13
User_75,309,0,0,0,54,2025-01-15 13:27:59
User_75,312,1,1,0,50,2025-01-12 15:17:45
User_75,316,1,1,0,31,2025-01-03 05:20:08
User_76,14,0,0,0,117,2025-01-24 12:19:36
User_76,15,0,0,1,119,2025-01-12 12:16:25
User_76,259,0,1,1,47,2025-01-17 00:27:27
User_76,305,1,0,0,97,2025-01-15 02:27:53
User_76,366,0,0,0,110,2025-01-09 13:59:54
User_77,472,0,0,1,53,2025-01-26 02:16:39
User_77,25,0,0,1,41,2025-01-24 10:01:40
User_77,214,1,0,1,119,2025-01-01 08:38:50
User_77,13,1,1,0,67,2025-01-25 23:30:00
User_77,436,0,0,1,20,2025-01-19 11:28:55
User_77,455,0,1,0,110,2025-01-03 03:58:34
User_77,240,1,0,0,35,2025-01-25 03:04:00
User_78,409,0,1,0,24,2025-01-20 13:40:34
User_78,196,1,1,1,70,2025-01-12 03:41:59
User_78,106,0,1,1,95,2025-01-09 14:38:55
User_78,376,0,0,0,83,2025-01-11 20:44:43
User_78,418,1,1,0,62,2025-01-10 09:44:27
User_78,229,0,0,1,11,2025-01-14 01:42:06
User_78,94,0,0,0,118,2025-01-08 00:15:46
User_78,277,0,0,1,85,2025-01-02 23:42:05
User_79,204,1,0,0,112,2025-01-24 20:37:13
User_79,9,0,0,0,70,2025-01-11 08:03:47
User_79,337,0,0,1,37,2025-01-14 08:39:36
User_79,244,1,0,0,27,2025-01-04 01:26:11
User_79,422,0,1,0,63,2025-01-23 22:26:38
User_80,346,0,1,1,27,2025-01-11 13:32:50
User_80,364,0,0,0,53,2025-01-17 20:27:50
User_80,459,1,1,1,79,2025-01-04 07:34:11
User_80,162,1,0,1,22,2025-01-11 21:39:41
User_80,307,0,1,0,40,2025-01-02 19:30:50
User_80,182,0,1,1,56,2025-01-20 02:40:51
User_80,82,1,1,0,42,2025-01-19 09:15:00
User_80,462,1,0,0,117,2025-01-26 04:33:41
User_80,198,1,0,1,30,2025-01-21 09:28:52
User_80,165,0,1,1,53,2025-01-26 01:01:35
User_80,352,1,0,1,15,2025-01-23 14:49:31
User_80,334,0,1,0,104,2025-01-03 16:23:47
User_80,152,0,0,1,80,2025-01-14 10:08:57
User_80,442,0,1,1,94,2025-01-09 02:53:37
User_81,438,1,0,1,59,2025-01-26 06:37:53
User_81,2,0,1,1,61,2025-01-25 11:31:07
User_81,308,0,1,0,15,2025-01-09 19:58:55
User_81,145,1,1,1,111,2025-01-01 21:19:40
User_81,213,0,1,0,49,2025-01-24 12:07:25
User_81,451,1,1,1,45,2025-01-26 22:53:21
User_81,394,0,0,0,59,2025-01-10 16:15:38
User_81,55,0,1,1,15,2025-01-16 09:06:40
User_81,248,0,1,1,41,2025-01-01 11:05:56
User_82,452,1,0,0,53,2025-01-22 15:50:28
User_82,431,1,0,0,16,2025-01-26 16:20:09
User_82,468,1,0,1,62,2025-01-05 11:55:06
User_82,49,0,1,0,88,2025-01-26 20:06:57
User_82,57,0,1,0,62,2025-01-07 22:57:57
User_83,404,1,0,1,11,2025-01-19 09:11:23
User_83,110,1,0,1,109,2025-01-01 14:06:58
User_83,68,0,1,0,115,2025-01-13 02:10:25
User_83,21,0,0,0,113,2025-01-16 14:52:46
User_83,319,1,0,0,74,2025-01-10 23:56:41
User_83,339,0,1,1,17,2025-01-08 04:35:31
User_83,229,1,0,1,11,2025-01-26 07:02:41
User_83,242,1,1,1,87,2025-01-09 13:16:41
User_84,325,0,1,0,40,2025-01-24 03:24:00
User_84,441,1,1,1,26,2025-01-19 11:56:00
User_84,337,0,1,0,65,2025-01-09 19:11:45
User_84,311,1,0,0,49,2025-01-07 18:13:27
User_84,213,0,0,1,73,2025-01-08 17:03:20
User_84,411,0,0,1,119,2025-01-02 07:47:32
User_84,2,1,0,0,91,2025-01-06 10:00:12
User_84,173,1,1,1,68,2025-01-03 18:59:32
User_84,26,1,1,0,25,2025-01-04 09:11:00
User_84,441,0,0,1,118,2025-01-19 14:54:26
User_84,485,0,0,0,109,2025-01-22 02:51:06
User_85,246,1,1,0,75,2025-01-03 00:27:55
User_85,490,0,0,1,49,2025-01-06 09:47:49
User_85,370,1,1,0,78,2025-01-07 02:08:06
User_85,332,0,1,1,28,2025-01-20 14:22:03
User_85,234,1,0,0,101,2025-01-16 12:46:34
User_86,465,0,1,1,68,2025-01-20 01:09:10
User_86,382,1,0,0,113,2025-01-16 06:35:45
User_86,260,0,1,0,118,2025-01-19 08:47:23
User_86,106,1,0,0,58,2025-01-16 16:25:00
User_86,16,0,1,1,97,2025-01-18 06:32:58
User_86,235,1,1,1,45,2025-01-19 07:50:11
User_86,136,1,1,0,24,2025-01-10 19:26:54
User_86,336,1,1,0,96,2025-01-13 07:09:24
User_86,445,0,0,0,15,2025-01-14 10:31:40
User_87,53,1,1,1,69,2025-01-05 18:22:48
User_87,290,1,1,1,89,2025-01-17 19:29:41
User_87,357,1,0,0,18,2025-01-23 20:42:04
User_87,480,1,0,1,25,2025-01-08 20:47:20
User_87,139,1,0,1,46,2025-01-15 23:13:48
User_87,77,0,1,0,99,2025-01-10 04:31:53
User_87,201,1,0,1,77,2025-01-13 17:03:43
User_87,414,0,0,0,60,2025-01-20 13:29:29
User_87,281,1,1,1,107,2025-01-10 12:28:16
User_87,394,1,1,1,41,2025-01-09 16:13:17
User_87,174,0,0,1,26,2025-01-25 08:35:05
User_87,370,1,1,0,40,2025-01-12 19:37:30
User_87,338,0,1,0,55,2025-01-06 21:18:16
User_88,380,1,1,0,25,2025-01-22 13:12:20
User_88,195,0,1,1,11,2025-01-10 09:53:28
User_88,63,1,1,1,63,2025-01-16 13:36:02
User_88,57,0,1,0,100,2025-01-20 20:50:31
User_88,28,0,0,0,119,2025-01-12 02:22:06
User_88,400,1,1,1,63,2025-01-05 18:58:54
User_88,80,1,0,0,31,2025-01-16 03:07:34
User_88,489,1,0,1,100,2025-01-15 14:50:37
User_88,492,1,0,1,16,2025-01-20 14:46:15
User_88,170,1,0,0,112,2025-01-21 08:29:44
User_89,494,1,0,0,17,2025-01-16 10:47:26
User_89,445,1,0,1,91,2025-01-09 20:10:10
User_89,16,1,1,0,40,2025-01-06 12:40:52
User_89,363,1,0,0,47,2025-01-03 18:44:59
User_89,427,1,1,0,84,2025-01-10 04:49:33
User_90,314,1,0,1,52,2025-01-25 21:58:30
User_90,224,1,1,0,49,2025-01-20 12:06:07
User_90,262,1,0,0,65,2025-01-05 06:31:58
User_90,408,0,1,0,53,2025-01-16 09:37:39
User_90,63,1,1,1,106,2025-01-02 03:49:57
User_90,337,0,1,0,110,2025-01-18 18:20:15
User_90,78,0,0,1,113,2025-01-23 04:16:07
User_90,59,0,1,0,76,2025-01-20 07:59:10
User_90,354,1,1,0,50,2025-01-20 01:01:18
User_91,169,0,0,1,115,2025-01-06 20:16:17
User_91,427,0,0,0,70,2025-01-10 23:39:55
User_91,462,1,1,0,16,2025-01-23 23:51:36
User_91,148,1,0,0,99,2025-01-10 01:23:21
User_91,148,0,1,1,44,2025-01-11 23:15:24
User_91,116,0,0,0,89,2025-01-04 16:03:28
User_91,73,0,0,1,104,2025-01-07 17:17:18
User_91,489,1,1,0,16,2025-01-09 14:05:43
User_91,304,0,0,1,88,2025-01-22 00:21:52
User_91,277,1,1,0,17,2025-01-12 03:00:50
User_91,41,0,0,0,81,2025-01-25 07:36:19
User_91,306,0,0,0,97,2025-01-12 09:06:13
User_92,273,0,1,1,48,2025-01-01 08:44:20
User_92,486,1,1,0,102,2025-01-10 01:13:18
User_92,92,0,0,0,68,2025-01-02 05:06:20
User_92,425,0,0,0,108,2025-01-26 14:00:58
User_92,315,0,1,0,73,2025-01-06 22:45:39
User_92,441,0,1,1,59,2025-01-23 23:56:34
User_92,367,0,1,1,25,2025-01-01 15:11:30
User_92,499,0,1,1,33,2025-01-11 07:00:17
User_92,448,0,1,0,33,2025-01-08 17:22:09
User_92,16,1,0,1,117,2025-01-23 09:37:27
User_92,137,0,1,0,35,2025-01-22 11:51:31
User_92,387,0,1,0,30,2025-01-23 07:58:09
User_92,347,0,0,0,56,2025-01-19 16:34:58
User_92,146,0,1,0,95,2025-01-03 18:13:18
User_93,213,1,1,0,111,2025-01-05 22:09:36
User_93,250,0,0,0,87,2025-01-23 00:39:17
User_93,116,1,1,1,114,2025-01-14 17:39:17
User_93,429,0,1,0,118,2025-01-12 18:07:14
User_93,288,1,1,1,37,2025-01-09 01:42:04
User_93,283,1,1,1,51,2025-01-07 17:16:59
User_93,10,0,1,0,41,2025-01-18 01:07:23
User_93,352,1,0,0,59,2025-01-24 03:17:24
User_93,164,0,0,1,13,2025-01-18 05:25:42
User_93,19,0,1,0,24,2025-01-02 05:40:47
User_93,333,0,1,0,72,2025-01-07 12:41:19
User_93,397,0,1,0,98,2025-01-12 23:38:16
User_93,394,0,1,0,100,2025-01-03 19:33:39
User_93,480,1,0,1,46,2025-01-19 18:52:38
User_94,357,0,0,1,70,2025-01-04 04:34:31
User_94,460,0,0,0,115,2025-01-14 20:51:55
User_94,247,1,0,1,117,2025-01-08 00:35:20
User_94,134,1,0,1,72,2025-01-09 07:41:03
User_94,89,0,0,0,117,2025-01-22 12:13:29
User_94,86,0,1,0,10,2025-01-01 10:25:24
User_94,362,0,1,0,67,2025-01-05 11:11:26
User_95,65,0,0,0,31,2025-01-09 08:33:40
User_95,165,0,0,1,34,2025-01-19 12:07:54
User_95,427,1,0,1,91,2025-01-23 14:05:56
User_95,233,0,0,1,56,2025-01-18 03:34:50
User_95,426,0,0,1,68,2025-01-23 07:45:30
User_95,222,1,1,0,105,2025-01-12 02:38:33
User_95,4,1,1,1,48,2025-01-21 15:22:18
User_95,253,0,0,0,76,2025-01-18 13:58:33
User_95,386,0,1,1,78,2025-01-01 09:00:25
User_95,493,0,0,1,74,2025-01-06 23:45:31
User_95,419,0,0,0,17,2025-01-20 09:05:58
User_96,19,0,1,0,86,2025-01-16 11:15:58
User_96,287,0,1,1,60,2025-01-16 03:33:53
User_96,314,1,1,0,12,2025-01-19 04:45:48
User_96,39,0,1,1,111,2025-01-14 22:44:46
User_96,408,1,1,0,99,2025-01-02 11:11:20
User_96,105,1,0,0,71,2025-01-17 06:52:34
User_97,485,0,0,0,24,2025-01-25 21:17:41
User_97,333,0,1,0,116,2025-01-23 08:10:08
User_97,118,1,1,0,10,2025-01-22 17:46:23
User_97,130,1,0,0,59,2025-01-16 07:54:05
User_97,155,1,0,0,118,2025-01-19 10:17:05
User_97,465,0,1,0,10,2025-01-24 01:38:23
User_97,46,0,1,0,60,2025-01-01 20:02:02
User_97,117,0,1,1,34,2025-01-11 16:02:58
User_97,424,0,1,0,104,2025-01-16 13:10:44
User_97,66,0,0,0,14,2025-01-05 15:17:34
User_97,351,0,1,0,106,2025-01-05 14:37:59
User_97,407,0,0,1,34,2025-01-10 09:41:00
User_98,104,1,0,1,17,2025-01-07 03:51:46
User_98,95,0,0,0,43,2025-01-15 13:04:43
User_98,32,1,1,0,31,2025-01-05 01:27:13
User_98,56,0,0,0,110,2025-01-16 06:04:42
User_98,136,1,1,0,104,2025-01-21 13:00:36
User_98,46,1,0,1,99,2025-01-02 06:13:43
User_98,398,0,0,0,22,2025-01-25 17:24:19
User_98,192,0,0,1,98,2025-01-04 16:30:03
User_98,106,1,1,0,17,2025-01-06 07:08:59
User_98,365,0,1,1,115,2025-01-20 02:34:12
User_98,315,1,1,1,112,2025-01-12 22:36:58
User_98,134,0,0,0,31,2025-01-24 22:07:49
User_98,116,1,1,0,67,2025-01-24 05:51:32
User_98,149,1,0,0,98,2025-01-15 15:45:27
User_99,359,1,0,1,75,2025-01-16 07:30:01
User_99,39,1,1,0,10,2025-01-11 17:25:55
User_99,291,1,0,0,61,2025-01-05 18:39:01
User_99,352,1,1,0,51,2025-01-09 03:00:01
User_99,478,1,0,0,76,2025-01-14 04:25:00
User_99,288,0,0,0,39,2025-01-04 09:07:54
User_99,211,0,1,1,70,2025-01-14 21:13:02
User_99,494,1,1,0,23,2025-01-07 13:54:12
User_99,453,1,1,0,49,2025-01-06 09:36:44
User_99,96,0,0,1,40,2025-01-11 15:58:47
User_99,474,0,1,0,37,2025-01-15 14:25:48
User_100,326,0,0,1,28,2025-01-23 13:37:50
User_100,364,0,1,0,48,2025-01-07 10:51:17
User_100,228,0,1,0,57,2025-01-17 01:04:47
User_100,127,1,0,0,85,2025-01-21 11:32:30
User_100,422,0,1,1,72,2025-01-19 07:53:20
